record_id,Make,Model,Damage,Defect,Loading,Maneuver,driverVehicle_id,Plate number,Vehicle type,Engine number,Chassis number,Classification,Insurance details,same
b66261a3-f213-4a60-ad55-384ed7e92916,,,None,None,,"""U"" turn",9786a1c0-d266-47c4-8eb2-7aa115c9f276,JFE 690,Truck (Rigid),,,Private,,b66261a3-f213-4a60-ad55-384ed7e92916
b66261a3-f213-4a60-ad55-384ed7e92916,Yamaha ,Yamaha Sniper,Multiple,None,,Going ahead,20aebbd5-1630-4833-8a45-3a5244692f35,1101-544641,Motorcycle,,,Private,,b66261a3-f213-4a60-ad55-384ed7e92916
b6b5d5e5-17b9-4f17-85c4-f2e613d043a5,,,,,,,610dd271-d1ac-4a2a-96c6-369f9b693c26,,Truck (Pick-Up),,,Private,,b6b5d5e5-17b9-4f17-85c4-f2e613d043a5
b6b5d5e5-17b9-4f17-85c4-f2e613d043a5,,,,,,,4b75a0bc-774b-49f7-b92d-50838ef3657a,,Motorcycle,,,Private,,b6b5d5e5-17b9-4f17-85c4-f2e613d043a5
b6f6d7fb-70fb-42bf-ba47-82c4917bb94a,Kia Bongo,,,,,,7c31aceb-2548-4662-b1ef-693ed914a9a7,MAF2437,Truck (Rigid),,,Private,,b6f6d7fb-70fb-42bf-ba47-82c4917bb94a
b6f6d7fb-70fb-42bf-ba47-82c4917bb94a,Motoposh ,,,,,,4484771e-3a85-463b-a84a-3b3b01369349,,Motorcycle,,,Private,,b6f6d7fb-70fb-42bf-ba47-82c4917bb94a
b88a00ae-2688-4e75-a293-37536c7c58f5,Kia ,Sorento Wagon,,,,,cef3d855-8e13-4535-baaa-20d1c243be6a,KGT587,SUV,,,Private,,b88a00ae-2688-4e75-a293-37536c7c58f5
b88a00ae-2688-4e75-a293-37536c7c58f5,Kawasaki, Bajaj CT100 Motorcycle,,,,,501de811-9fe3-4f2b-a9da-47c87a9dbb63,1001421813 (MV file,Motorcycle,,,Private,,b88a00ae-2688-4e75-a293-37536c7c58f5
b96d5f38-563c-4c29-98e0-62637d6f6882,Isuzu,,,,,,842b9029-2c25-4660-9c41-cc2a817e4b6e,YKW 761,Truck (Pick-Up),,,Private,,b96d5f38-563c-4c29-98e0-62637d6f6882
b96d5f38-563c-4c29-98e0-62637d6f6882,KAWASAKI,,,,,,b8ec232d-09e7-4bc2-9d38-da2fa46d04d9,6849 JS,Motorcycle,,,Private,,b96d5f38-563c-4c29-98e0-62637d6f6882
ba5fc5ab-0967-4c77-af1f-225c0b05a43d,Isuzu Forward,Wing Van,Front,None,Legal,Going ahead,a0bab495-9b28-400f-9293-816e47d6fa91,AGA3791,Truck (Unknown),GHH1233599,FRR33L23004114,Private,,ba5fc5ab-0967-4c77-af1f-225c0b05a43d
ba5fc5ab-0967-4c77-af1f-225c0b05a43d,Kawasaki,Bajaj CJ100,Multiple,None,Legal,Merging,3ad6f8db-3761-4257-bc4b-383d4274a28d,None,Motorcycle,,,Private,,ba5fc5ab-0967-4c77-af1f-225c0b05a43d
bbeed927-eccc-4c99-ad3c-318533836d89,Hino Wing Van,,,,,,36bc2227-278c-4a21-8066-4701fc3b7de8,130110,Truck (Rigid),,,Private,,bbeed927-eccc-4c99-ad3c-318533836d89
bbeed927-eccc-4c99-ad3c-318533836d89,Suzuki Multicab Pick-up with Canopy,,,,,,80a3082c-e840-4c93-85c3-d5e8571437bd,YES-923,Truck (Pick-Up),,,Private,,bbeed927-eccc-4c99-ad3c-318533836d89
bc1a979b-f959-45c6-bf6c-f314cd6ec72b,honda,,Front,None,Legal,Diverging,1f3b9815-c0a8-470f-9bd2-8f19c60cb8b9,DA 47538,Motorcycle,,,Private,,bc1a979b-f959-45c6-bf6c-f314cd6ec72b
bc1a979b-f959-45c6-bf6c-f314cd6ec72b,HONDA,,Front,None,Overloaded,Going ahead,508e22c5-65d6-4645-b59c-782ed35c9150,092007,Motorcycle,,,Private,,bc1a979b-f959-45c6-bf6c-f314cd6ec72b
bc5daeda-5bc2-4488-a19b-bc2ac98bd357,honda,2016,Multiple,None,Legal,Going ahead,f5dfda82-d793-4dda-81d6-9cd8e9909ef1,none,Motorcycle,,,Private,,bc5daeda-5bc2-4488-a19b-bc2ac98bd357
bd52f74c-3616-4975-967c-541cd9d33fed,tanker,,,,,,04efb31a-a677-42f4-b144-68eafabdb911,UUT-872,Truck (Articulated),,,Private,,bd52f74c-3616-4975-967c-541cd9d33fed
be065dbb-2d68-402d-925f-73834a52accc,Nissan,Almera,,,,,0a34dd14-770d-47ff-a550-cd7e1ecbafd2,FO A829,Car,HR15*946634D*,,Private,,be065dbb-2d68-402d-925f-73834a52accc
be065dbb-2d68-402d-925f-73834a52accc,Kawasaki ,150 Boxer,,,,,78e7c81a-03d8-4119-b65d-d1ef9ddd5325,,Motorcycle,PFZWHE62717,MD2A21BY2HWE52142,Private,,be065dbb-2d68-402d-925f-73834a52accc
be107934-6fa8-489f-a94a-2d8cb5e6d0ff,Isuzu Elf,,None,None,,Going ahead,4315c12b-cfe5-465f-ba39-4393b2cc6ff6,CAJ 8348 ,Truck (Unknown),,,Private,,be107934-6fa8-489f-a94a-2d8cb5e6d0ff
be4cce2e-966d-44dc-8ab4-e0c8a9abf979,forward truck,,,,,,997fd881-5f93-4602-8c1d-601140543af5,,Truck (Unknown),,,Public / For-Hire,,be4cce2e-966d-44dc-8ab4-e0c8a9abf979
bf654a1f-a0df-43bc-b738-15829eb285fb,,,Multiple,Multiple,Legal,Going ahead,709003df-8834-4e6d-a342-c45b4045200f,,Tricycle,,,Private,,bf654a1f-a0df-43bc-b738-15829eb285fb
bf68e127-c0f4-4809-88e7-0d0f23f9b148,ISUZU,HOWO,Multiple,None,Unsafe Load,Going ahead,dfa7b0d4-fad2-4e18-9a0b-002ca3793876,RMK 726,Truck (Pick-Up),,,Private,,bf68e127-c0f4-4809-88e7-0d0f23f9b148
bf8a1c26-1829-4751-a7f1-89093f7ec063,,,,,,,2739830b-e500-4c8d-a20d-f62995a038cb,,Truck (Articulated),,,Private,,bf8a1c26-1829-4751-a7f1-89093f7ec063
bf8a1c26-1829-4751-a7f1-89093f7ec063,,,,,,,a05b9ccf-94b4-4f29-a507-ecf74242eaba,,Motorcycle,,,Private,,bf8a1c26-1829-4751-a7f1-89093f7ec063
c073206a-462a-46af-8949-391e5f4d6316,Kawasaki Bajaj ,,Multiple,None,,Going ahead,e2ded436-7d29-4fc5-89d4-960f16398116,CC 78580 ,Motorcycle,,,Private,,c073206a-462a-46af-8949-391e5f4d6316
c073206a-462a-46af-8949-391e5f4d6316,trailer truck ,,Front,None,,Going ahead,98e5bd3c-710d-40f9-9733-c385a42997a2,no plate,Truck (Unknown),,,Private,,c073206a-462a-46af-8949-391e5f4d6316
c0f58d2d-1746-47a0-8485-1fd9ef7b0366,mazda,,Multiple,None,Legal,Going ahead,569147ff-7e23-404a-82fe-897f7f9fd6ef,1201-121496,Car,,,Private,,c0f58d2d-1746-47a0-8485-1fd9ef7b0366
c0f58d2d-1746-47a0-8485-1fd9ef7b0366,kawasaki,,Multiple,None,Legal,Going ahead,f95b6e53-3440-457a-99cf-bede6c8983ba,1201-399829,Motorcycle,,,Private,,c0f58d2d-1746-47a0-8485-1fd9ef7b0366
c0fee960-6c8f-4e3f-ae6e-9863c4c4c1fc,blue kawasaki 100,,,None,,Left turn,7f64480d-be10-4994-bba0-28169ef0b6ff,XZ6567,Motorcycle,DUMBUL55094,MD2DDDUJJUWL29702,Private,,c0fee960-6c8f-4e3f-ae6e-9863c4c4c1fc
c0fee960-6c8f-4e3f-ae6e-9863c4c4c1fc,Black and White Skygo 125,,,,,,e6496005-e981-45bf-ba44-f310e254224d,,Motorcycle,,,Private,,c0fee960-6c8f-4e3f-ae6e-9863c4c4c1fc
c17a505c-f143-49e4-8ddf-09388c49e4ed,YAMAHA,RS,Front,Steering,Legal,Going ahead,a01ef0ef-f2bf-498d-bbfb-8a0c87a7a07b,,Motorcycle,,,Private,,c17a505c-f143-49e4-8ddf-09388c49e4ed
c17a505c-f143-49e4-8ddf-09388c49e4ed,,,,,,,fcbe8520-7fa2-4343-bbce-411456569ee8,,Pedestrian,,,Private,,c17a505c-f143-49e4-8ddf-09388c49e4ed
c20ddf15-321c-46a6-baf5-565219e07773,isuzu,,Front,None,Unsafe Load,,8e209857-65e4-4412-ac4a-5169c3470dd4,ADO-1678,,none,none,Private,,c20ddf15-321c-46a6-baf5-565219e07773
c28bbadd-33d7-425c-b9da-f1b6075c8e5b,HONDA,,Multiple,,,Going ahead,95c376eb-eb45-4cd8-b8ce-3b2be07926ad,9610JL,Motorcycle,XRM16E084916,XRM16084915,Private,,c28bbadd-33d7-425c-b9da-f1b6075c8e5b
c28bbadd-33d7-425c-b9da-f1b6075c8e5b,MITSUBISHI,,Rear,,,,a73b319b-cd72-49d5-bf55-5fe0eff2c124,YFT711,Truck (Unknown),4DR7-852085,FB308B-540487,,,c28bbadd-33d7-425c-b9da-f1b6075c8e5b
c432ec33-e2fd-4802-871c-d38204ec5d1b,DONGFENG KL ,,None,None,Legal,Going ahead,a41a0420-dce4-4083-a4b2-a0f4774c601b,,Truck (Unknown),,,Private,,c432ec33-e2fd-4802-871c-d38204ec5d1b
c432ec33-e2fd-4802-871c-d38204ec5d1b,Skygo,,Front,None,Legal,Merging,f96f12f2-e707-4459-a11d-229b1faeb0bb,,Motorcycle,,,Private,,c432ec33-e2fd-4802-871c-d38204ec5d1b
c480f415-efa4-4c28-8493-41a2bc2fc60d,,"ISUZU dump truck, color yellow, ",,,,,f56b5a30-1893-4c06-bbe4-67682727cfba,bearing plate number BCN 592 ,Car,, chassis number NKR58E-7167098.,Private,,c480f415-efa4-4c28-8493-41a2bc2fc60d
c6a8c384-f56f-4dae-9603-dfb4761696d1,Nissan Sentra ,,Multiple,None,,Going ahead,4e1f0b00-b947-4ffc-a352-a6ca196277c7,UEA 552 ,Car,,,Private,,c6a8c384-f56f-4dae-9603-dfb4761696d1
c6a8c384-f56f-4dae-9603-dfb4761696d1,,,,,,,d254df5b-fec0-408a-b0a2-943db782967f,,,,,Private,,c6a8c384-f56f-4dae-9603-dfb4761696d1
c6a8c384-f56f-4dae-9603-dfb4761696d1,,,,,,,09f28e5f-c0f7-4da6-a9be-c33ece3a2e94,,,,,Private,,c6a8c384-f56f-4dae-9603-dfb4761696d1
c874ef0a-5fdb-4b49-b930-0188ccbcbd2c,HONDA ACH110,,Front,None,,Going ahead,33d88b93-9bf6-4db4-86fa-a10f4ab8ff99,no,Motorcycle,,,Private,,c874ef0a-5fdb-4b49-b930-0188ccbcbd2c
c9ada1f1-072f-47b6-ae3c-98ab30e73854,Hino Dump Truck,,,,,,a9484b54-0985-4aac-a621-8d3e93fab5ee,120110 ,Truck (Articulated),,,Private,,c9ada1f1-072f-47b6-ae3c-98ab30e73854
c9ada1f1-072f-47b6-ae3c-98ab30e73854,Motoposh,,,,,,df692ab8-74eb-45be-8ca2-0cce39d0f663,,Motorcycle,,,Private,,c9ada1f1-072f-47b6-ae3c-98ab30e73854
ca220f53-9a29-49c1-bba0-07e32b800910,KAWASAKI KLX 150,,Front,Multiple,Legal,Going ahead,5ef7d54a-f056-414f-9eec-65cc28c07285,8675JL,Motorcycle,,,Private,,ca220f53-9a29-49c1-bba0-07e32b800910
ca220f53-9a29-49c1-bba0-07e32b800910,SUZUKI 110,,Front,Multiple,Legal,Going ahead,b2215a8e-7253-4eed-b7a4-9ea9378f5682,,Motorcycle,,,Private,,ca220f53-9a29-49c1-bba0-07e32b800910
cbb5756f-50ce-4233-a71b-c90611ef0232, Isuzu Hilton,,Front,None,,Going ahead,4c9a97c4-b47f-474d-9ec7-afaca8dd141c,JDF151,Truck (Unknown),,,Private,None,cbb5756f-50ce-4233-a71b-c90611ef0232
cbb5756f-50ce-4233-a71b-c90611ef0232,Kawasaki,,Front,Multiple,,Going ahead,eba20805-0f3a-4d57-9cb0-0370cc53c843,Temp Plate 1001188569,Tricycle,,,Public / For-Hire,None,cbb5756f-50ce-4233-a71b-c90611ef0232
cc5fbf1e-29dd-4082-9bc5-22577e1d07e2,Yamaha,Sniper 150 MX1,Multiple,Multiple,Legal,Going ahead,e6928956-e935-42ac-80d1-b39195300462,NONE,Motorcycle, G3E6E-0459127,NONE,Private,NONE,cc5fbf1e-29dd-4082-9bc5-22577e1d07e2
cc5fbf1e-29dd-4082-9bc5-22577e1d07e2,Honda, ACD110CSC,Multiple,Multiple,Legal,Going ahead,c4c0808b-e15c-43cb-9637-e4ec82fdf2d2, 8170KR,Motorcycle,NONE,NONE,Private,NONE,cc5fbf1e-29dd-4082-9bc5-22577e1d07e2
cc62bdb0-7c87-446e-bb27-b9df60a202b7,Honda ,XRM 125,,,,,a1e4685c-cd27-49e9-960d-afcd876c4287,,Motorcycle,,,Private,,cc62bdb0-7c87-446e-bb27-b9df60a202b7
ce83eda1-ea97-47d1-8bfd-b8624b2e0b35,Honda CB 125 MC,,Front,None,Legal,Going ahead,130edd1e-435d-4075-be4e-8885f767fba1,MA 63965,Motorcycle,,,Private,,ce83eda1-ea97-47d1-8bfd-b8624b2e0b35
cf5c1f0e-2b73-48a7-a869-6d1d9ba06f36,RUSI Linker 125,,Rear,None,Legal,Left turn,43e28b2a-a2a2-4b7a-afa8-c66255f71e57,,Motorcycle,,,Private,,cf5c1f0e-2b73-48a7-a869-6d1d9ba06f36
cf5c1f0e-2b73-48a7-a869-6d1d9ba06f36,YAMAHA YTX 125,,Front,None,Legal,Overtaking,fb22767e-519b-4748-9723-eed83766ac7d,151004,Tricycle,E3W7E0047912,PAORE3210H0047818,Private,,cf5c1f0e-2b73-48a7-a869-6d1d9ba06f36
d090eaa9-5334-45c2-8c49-0b3fde13c798,toyota,wigo hatchback,Multiple,None,Legal,Going ahead,6f05e186-ca7d-491f-b944-101fa5c6f049,a5c9995,Car,1kra443026,mhka4de4fjj001371,Private,,d090eaa9-5334-45c2-8c49-0b3fde13c798
d090eaa9-5334-45c2-8c49-0b3fde13c798,suzuki,raider 115,Multiple,None,Overloaded,Cross traffic,a288539d-b713-4d33-ba73-05538144fa67,no plate attached,Motorcycle,,,Private,,d090eaa9-5334-45c2-8c49-0b3fde13c798
d0921e26-b59f-4862-be80-a6400bb7bb69,ISUZU Truck Bus,,None,None,,Going ahead,94eece49-e038-49bb-bc97-4a8b142f54dc,EVN751,Bus,,,Private,,d0921e26-b59f-4862-be80-a6400bb7bb69
d09c819c-227e-46a4-9177-e82b1179d32e,Haojue Lucky,,,,,,2e41f254-a38c-4ab4-a1eb-caeec85cbe4c,JA 52639,Motorcycle,,,Private,,d09c819c-227e-46a4-9177-e82b1179d32e
d10d2dde-678b-47c8-8757-9d61e22748d3,ISUZU ELF,,Right,Steering,Overloaded,Overtaking,c7fbbfc4-2148-4175-900a-dfe3131abcca,RNE 616,Heavy Equipment,,,Private,,d10d2dde-678b-47c8-8757-9d61e22748d3
d1a51b4b-a49b-44a3-8264-3cec1ee8e683,Isuzu Elf,,Rear,None,,Going ahead,c7a23999-3854-444a-b7fd-dfe860e8e947,NAQ 4032 ,Truck (Unknown),,,Private,,d1a51b4b-a49b-44a3-8264-3cec1ee8e683
d1a51b4b-a49b-44a3-8264-3cec1ee8e683,Suzuki Smash,,Front,None,,Going ahead,976d42bd-0335-4852-8401-b7ad93a7dd74,3910 ID,Motorcycle,,,Private,,d1a51b4b-a49b-44a3-8264-3cec1ee8e683
d2753521-aa18-46cb-a97c-df46957ace73,Honda ,TMX 125 ,Multiple,None,Legal,Going ahead,e497c344-2abc-4e9a-b019-c9e4897359fe,AO38287,Tricycle,,,Private,,d2753521-aa18-46cb-a97c-df46957ace73
d2753521-aa18-46cb-a97c-df46957ace73,RUSI,,Multiple,None,Legal,Going ahead,54b713ff-8495-4185-8d27-3b55a6c0babe,,Motorcycle,,,Private,,d2753521-aa18-46cb-a97c-df46957ace73
d2b91f23-6399-4dd9-9237-67f5fed2de32, Suzuki ,,,,,,3b091aaa-e310-406d-9370-2b03bf179eda,KWA-203,Jeepney,,,Public / For-Hire,,d2b91f23-6399-4dd9-9237-67f5fed2de32
d2b91f23-6399-4dd9-9237-67f5fed2de32,Mitsubishi,L300 Aluminum Van,,,,,f01d7e7c-3199-4b20-bbf8-3431a044f9dc,NCT-4810,Van,,,Private,,d2b91f23-6399-4dd9-9237-67f5fed2de32
d2b91f23-6399-4dd9-9237-67f5fed2de32,UM,DSRII200,,,,,48f08e06-06d4-4b9b-a35f-30eb78daca88,1301-1139272,Motorcycle,,,Private,,d2b91f23-6399-4dd9-9237-67f5fed2de32
d2f37638-1b67-4e69-9d52-123f69767b73,,"– Microbike EXT 125 Motorized Tricycle, ",,,,,f60d3978-81f6-4be4-8956-393236c8c782,"no plate number,",Tricycle,,,Private,,d2f37638-1b67-4e69-9d52-123f69767b73
d2f37638-1b67-4e69-9d52-123f69767b73,,Suzuki Smash Motorcycle,,,,,1e9a28d0-d89f-481e-b37f-082bcef39459," for registration,",Motorcycle,,,Private,,d2f37638-1b67-4e69-9d52-123f69767b73
d30e1a80-eef1-444e-8b45-fe2040f55a50,,,Multiple,None,Legal,Diverging,fb8d8009-88ef-426a-b0e2-d586135bda22,,Motorcycle,,,Private,,d30e1a80-eef1-444e-8b45-fe2040f55a50
d4b465d6-4e43-4f74-9f11-b9aef5b7551d,King Long,,Multiple,,,Sudden stop,9489f912-72ed-4c11-8213-9f5d75093311, NAB9471,Bus,YC6J23020J40QAG30191,LA6A1DAD7GB202607,Public / For-Hire,,d4b465d6-4e43-4f74-9f11-b9aef5b7551d
d4b465d6-4e43-4f74-9f11-b9aef5b7551d,,,,,,,c00df211-4d94-495b-a036-49d128dc2332,,,,,,,d4b465d6-4e43-4f74-9f11-b9aef5b7551d
d56cb7c0-be57-4e07-9233-7a27068c4e5a,Kawasaki Barako 175,,Front,None,,Going ahead,a67c9cfc-29b8-461b-8313-cc2b9bb91044,nop,Motorcycle,,,Private,,d56cb7c0-be57-4e07-9233-7a27068c4e5a
d56cb7c0-be57-4e07-9233-7a27068c4e5a,Toyota Hilux pick-up,,Front,None,,Overtaking,f79a7c5a-6eb8-413d-b50e-8e520bf17029,ABB 4215,Truck (Pick-Up),,,Private,,d56cb7c0-be57-4e07-9233-7a27068c4e5a
d791e6f2-da51-488b-b764-2c22536da804,Mitsubishi Cargo Dropside Truck,Mitsubishi Cargo Dropside Truck,,,,Going ahead,d79e10f6-f001-4497-aa0a-8ebf2908b031,RHJ518,Truck (Rigid),,,Private,,d791e6f2-da51-488b-b764-2c22536da804
d791e6f2-da51-488b-b764-2c22536da804, Kawasaki ,CT125,,,,Going ahead,11c98eaf-e3eb-4dd7-aa38-8b0ded754568,1001-447591 ,Motorcycle,,,Private,,d791e6f2-da51-488b-b764-2c22536da804
d8710bd0-68a1-4cb6-830d-33fadadf1cf5,Fuso,,Front,Brakes,Legal,Diverging,8d956a73-3291-4686-9eb9-20c804aa3cb1,,Truck (Articulated),,,Public / For-Hire,,d8710bd0-68a1-4cb6-830d-33fadadf1cf5
d8710bd0-68a1-4cb6-830d-33fadadf1cf5,,,,,,,12c3a3b5-4987-4d94-8b44-fe47756f41e0,,Car,,,Private,,d8710bd0-68a1-4cb6-830d-33fadadf1cf5
d9428335-a617-4d9a-b9fa-8c4dd3333c8c,CT100 KAWASAKI,BAJAH 2016,Front,None,Legal,Going ahead,cbe203d8-a764-4c8c-ba61-7218f0a00609,KG  61241,Motorcycle,DUZWFJ17983,MDZA18AZ4FWJ70035,Private,none,d9428335-a617-4d9a-b9fa-8c4dd3333c8c
d956efda-567a-4e4b-85df-e46552a246e3,Mazda,Bongo Mazda(dropside),None,,Legal,Overtaking,35e2e8ed-84b6-469c-85b0-7a1cf24545d1,090102,Truck (Unknown),R2-398185,SD29T-411095,Private,,d956efda-567a-4e4b-85df-e46552a246e3
d956efda-567a-4e4b-85df-e46552a246e3,Honda,Honda wave 100,Right,None,Legal,Going ahead,fc1e6340-8f17-42f2-a2ce-5850cdecc499,,Motorcycle,,,Private,,d956efda-567a-4e4b-85df-e46552a246e3
d96437c0-de20-4566-a570-0eea3821b3ae, KAWASAKI CT-100,,Multiple,None,Legal,Overtaking,a2705750-1d8e-45b1-828f-97d212c3718c, MA50236,Motorcycle,,,Private,,d96437c0-de20-4566-a570-0eea3821b3ae
d96437c0-de20-4566-a570-0eea3821b3ae,TOYOTA Commuter Hiace,,Multiple,Multiple,Legal,Overtaking,8fb0e00e-5037-4b6c-bbcd-fc90be8c91e4,MVZ787,Van,,,Public / For-Hire,,d96437c0-de20-4566-a570-0eea3821b3ae
d97ece46-be02-43e3-a628-6a542848d9a0,Kawasaki BAjaj CT100,,Front,None,Legal,Overtaking,1cd30c98-9e3b-4b41-b404-071722b7e174,None,Motorcycle,undetermined,MD2A18AY4HWE56500,Private,,d97ece46-be02-43e3-a628-6a542848d9a0
d97ece46-be02-43e3-a628-6a542848d9a0,Kawasaki Bajaj CT100,,Rear,None,Legal,,4af0b250-a779-41a3-95f9-6b1890916275,5095 MZ,Tricycle,undetermined,MD2A18AZOCW862866*,Private,,d97ece46-be02-43e3-a628-6a542848d9a0
da8fa258-48b5-441d-96b1-2b7130d5ae60,LUCKY STAR,LUCKY STAR,Multiple,Steering,,Going ahead,93547d15-a7bb-410d-983e-9d245457e6fd,Registered Number 1303-0289724,Motorcycle,,,Private,,da8fa258-48b5-441d-96b1-2b7130d5ae60
dab7a1f2-21e2-41dd-9ecc-18726571f2b3,,,,,,,bd15219e-3c20-474b-9775-5088ef8737ea,,,,,,,dab7a1f2-21e2-41dd-9ecc-18726571f2b3
dab7a1f2-21e2-41dd-9ecc-18726571f2b3,Honda,125,Right,Brakes,,Left turn,2d861360-8d4d-4a5e-b0c6-aa047c6ac5ff,12345,Motorcycle,12345678,12345678,Private,,dab7a1f2-21e2-41dd-9ecc-18726571f2b3
dbd87f11-dad8-4897-bdd1-6c92d484cd60,Mitsubishi ,Strada GLS 2.40,,,,,ebae7ca7-9c7c-4645-b0ac-76654d79f547,ZAB 8199,Truck (Pick-Up),4N15UDM2467,MMBJJKK10KH014025,Private,,dbd87f11-dad8-4897-bdd1-6c92d484cd60
dc729596-ce3e-4540-a149-f3ce968bec81,TOYOTA ,HIACE GL GRANDIA ,,,,,be43cd96-ecfa-46fe-a81e-b5f3542a8eb4,,Van,IGD8400317,JTFPA9PIK8002122,Public / For-Hire,,dc729596-ce3e-4540-a149-f3ce968bec81
dc729596-ce3e-4540-a149-f3ce968bec81,HONDA WAVE,HONDA WAVE,,,,,3017d23a-499e-412e-85d4-8dfb7dcb6555,8452-KA,Motorcycle,KVROOE101678,KVR00101678,Private,,dc729596-ce3e-4540-a149-f3ce968bec81
ddd824d8-0c67-4133-a3e7-c7c78b0a8943,RUSI motorcycle ,,Multiple,None,,Going ahead,7b1d68b4-3d9c-4614-8b48-919c5817bf4e,no,Tricycle,,,Private,,ddd824d8-0c67-4133-a3e7-c7c78b0a8943
ddd824d8-0c67-4133-a3e7-c7c78b0a8943,TOYOTA Hi-Ace ,,Front,None,,Going ahead,9084897a-382c-42ad-8c25-32c9253ad33e,NDO-9791 ,Van,,,Private,,ddd824d8-0c67-4133-a3e7-c7c78b0a8943
e076ab3f-6cba-4c91-9f6b-a96dcf4d8535,TOYOTA,HILUX,Multiple,None,Overloaded,Going ahead,38580bf8-f921-47c4-99e5-d00ecddb19d2,A4V264,Truck (Pick-Up),1GD4430737,MKR0HA8CD4J1090506,Private,,e076ab3f-6cba-4c91-9f6b-a96dcf4d8535
e0a575ec-fae6-4274-a568-436f7bffad67,Motoposh 155,Motoposh 155,Multiple,None,Legal,Going ahead,efb03ce2-981c-4b44-9f4d-770a80a5459a,no plate attached,Tricycle,not indicated in the report,not indicated in the report,Private,not indicated in the report,e0a575ec-fae6-4274-a568-436f7bffad67
e0a575ec-fae6-4274-a568-436f7bffad67,Isuzu dump truck,Isuzu dump truck,None,None,Legal,Diverging,e8c6ef8e-a9b5-44c1-b428-6a1dce500824,ACA 535,Truck (Unknown),not indicated in the report,not indicated in the report,Private,not indicated in the report,e0a575ec-fae6-4274-a568-436f7bffad67
e156237a-dbaf-4cc1-9cbf-87b2285ab4df,Daewoo Truck Bus ,,Front,None,,Cross traffic,be497de4-a4b1-40af-82b8-59c5142ed689,ACC 8535,Bus,,,Private,,e156237a-dbaf-4cc1-9cbf-87b2285ab4df
e156237a-dbaf-4cc1-9cbf-87b2285ab4df,RUSI MP,,Multiple,None,,Going ahead,61d22994-5760-4516-8ce3-e55c064124bf,no,Motorcycle,,,Private,,e156237a-dbaf-4cc1-9cbf-87b2285ab4df
e164de41-af36-4126-9014-bf7570c2ddfb,,"MITSUBISHI-FUSO Cage Stake Truck, year model 1999, ",,,,,0d8a1cb0-49fb-4c9f-bdc1-d00f469f4fba,"attached Plate No. CXS 743, ",Truck (Pick-Up),Engine No. 6D15-314646, chassis no. FK416K-50191,Private,,e164de41-af36-4126-9014-bf7570c2ddfb
e164de41-af36-4126-9014-bf7570c2ddfb,,"MITSUBISHI Fighter Aluminum Closed Van Truck, year model 1994, ",,,,,0b6d23c3-16ce-4d4a-9ad4-1dc6b445bf79,"attached Plate No. DXZ 988, ",Van,Engine No. 6D14-783880 ," chassis no. RK615J-510150,",Private,,e164de41-af36-4126-9014-bf7570c2ddfb
e164de41-af36-4126-9014-bf7570c2ddfb,,"YAMAHA Mio MXI Motorcycle, ",,,,,3d0ddb94-c067-4013-b957-c16c3a6391d4," attached Plate No. CD 99472,",Motorcycle,,,Private,,e164de41-af36-4126-9014-bf7570c2ddfb
e164de41-af36-4126-9014-bf7570c2ddfb,,"YUTONG ZK6122HD9 Public Utility Bus, year model 2012, ",,,,,ddc9a73f-da2e-4731-b1ee-48ab52339854,"attached Plate No. CXT 975, ",Bus,Engine No. YC6L31020L32YAC00013 ,"chassis no. LZYTATE65C1056463,",Private,,e164de41-af36-4126-9014-bf7570c2ddfb
e2532e8e-b8b1-44a3-a9d7-2f87a359a0a9,NONE,NONE,Multiple,Multiple,Legal,Going ahead,4cb5411d-5452-42a9-8c0d-4a5ab76ecfb2,NONE,Motorcycle,NONE,NONE,Private,NONE,e2532e8e-b8b1-44a3-a9d7-2f87a359a0a9
e2532e8e-b8b1-44a3-a9d7-2f87a359a0a9,NONE,NONE,Multiple,Multiple,Legal,Going ahead,37184510-c109-43dc-a121-9bc5012bcc88,NONE,Motorcycle,NONE,NONE,Private,NONE,e2532e8e-b8b1-44a3-a9d7-2f87a359a0a9
e4944abc-ba19-4bae-b8ef-4c2d9b75b2ae,,,,,,,4e51856c-70bf-4404-a24a-cb5478858140,,Others,,,Private,,e4944abc-ba19-4bae-b8ef-4c2d9b75b2ae
e4b87bae-aa37-4aff-bdf2-9a5cc89a84bf,,CRF150LK,Multiple,,,Overtaking,62470f60-edce-4a56-9d03-539670d105f9,Mv File no.100100000400272,Motorcycle,,,Private,,e4b87bae-aa37-4aff-bdf2-9a5cc89a84bf
e4b87bae-aa37-4aff-bdf2-9a5cc89a84bf,Fuso Truck,,,,,,fe143a48-12ea-4572-8639-579d305c5e5c,KVY 329 ,Truck (Unknown),,,Private,,e4b87bae-aa37-4aff-bdf2-9a5cc89a84bf
e6297364-d8e0-4de3-8f35-aab47ba3a63b,Honda Wave ,,Front,None,,Going ahead,8b07d1f0-b38e-4783-84b4-9872d000b85a,no,Motorcycle,,,Private,,e6297364-d8e0-4de3-8f35-aab47ba3a63b
e6297364-d8e0-4de3-8f35-aab47ba3a63b,Kawasaki Fury ,,Front,None,,Merging,c7f52e13-d158-454c-8983-be3802cc1abe,no,Motorcycle,,,Private,,e6297364-d8e0-4de3-8f35-aab47ba3a63b
